incident_id,equipment_id,date,problem,priority,description,type,cpu,ram_gb,storage,purchase_year,wear_percent,status
325,387,2023-11-21,Синий экран,Высокий,Необходима диагностика,Моноблок,i3,32,HDD 1TB,2019,39,На списание
802,387,2025-03-12,Проблемы с драйверами,Низкий,Требуется замена комплектующих,Моноблок,i3,32,HDD 1TB,2019,39,На списание
1506,387,2027-02-14,Проблемы с драйверами,Высокий,Проблема выявлена пользователем,Моноблок,i3,32,HDD 1TB,2019,39,На списание
1670,387,2027-07-28,Артефакты на экране,Средний,Проблема выявлена пользователем,Моноблок,i3,32,HDD 1TB,2019,39,На списание
1928,387,2028-04-11,Не работает интернет,Высокий,Требуется замена комплектующих,Моноблок,i3,32,HDD 1TB,2019,39,На списание
1962,387,2028-05-15,Не загружается ОС,Низкий,Требуется замена комплектующих,Моноблок,i3,32,HDD 1TB,2019,39,На списание
158,400,2023-06-07,Артефакты на экране,Высокий,Требуется замена комплектующих,Моноблок,Ryzen 5,8,SSD 512GB,2017,30,На списание
159,350,2023-06-08,Артефакты на экране,Средний,Инцидент повторяется регулярно,Моноблок,i3,8,HDD 1TB,2021,90,На списание
160,296,2023-06-09,Сильные торможения,Высокий,Необходима диагностика,Ноутбук,i5,4,SSD 256GB,2017,50,На списание
1647,296,2027-07-05,Не загружается ОС,Низкий,Необходима диагностика,Ноутбук,i5,4,SSD 256GB,2017,50,На списание
162,81,2023-06-11,Сильные торможения,Высокий,Необходима диагностика,Моноблок,Ryzen 7,16,SSD 256GB,2016,53,На списание
1045,81,2025-11-10,Не работает интернет,Высокий,Требуется замена комплектующих,Моноблок,Ryzen 7,16,SSD 256GB,2016,53,На списание
1308,81,2026-07-31,Не работает интернет,Низкий,Проблема выявлена пользователем,Моноблок,Ryzen 7,16,SSD 256GB,2016,53,На списание
1326,81,2026-08-18,Сильные торможения,Низкий,Инцидент повторяется регулярно,Моноблок,Ryzen 7,16,SSD 256GB,2016,53,На списание
163,425,2023-06-12,Перегрев,Высокий,Требуется замена комплектующих,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
395,425,2024-01-30,Сильные торможения,Средний,Требуется замена комплектующих,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
649,425,2024-10-10,Артефакты на экране,Средний,Проблема выявлена пользователем,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
1141,425,2026-02-14,Синий экран,Средний,Проблема выявлена пользователем,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
1500,425,2027-02-08,Проблемы с драйверами,Средний,Необходима диагностика,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
1802,425,2027-12-07,Синий экран,Низкий,Проблема выявлена пользователем,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
1947,425,2028-04-30,Сбой питания,Низкий,Проблема выявлена пользователем,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
1959,425,2028-05-12,Неисправность жесткого диска,Средний,Проблема выявлена пользователем,ПК,Ryzen 5,8,HDD 1TB,2018,52,Работает
165,419,2023-06-14,Не загружается ОС,Высокий,Требуется замена комплектующих,Моноблок,Ryzen 7,4,SSD 512GB,2019,59,Работает
237,419,2023-08-25,Перегрев,Средний,Инцидент повторяется регулярно,Моноблок,Ryzen 7,4,SSD 512GB,2019,59,Работает
1363,419,2026-09-24,Синий экран,Средний,Инцидент повторяется регулярно,Моноблок,Ryzen 7,4,SSD 512GB,2019,59,Работает
1606,419,2027-05-25,Проблемы с драйверами,Средний,Проблема выявлена пользователем,Моноблок,Ryzen 7,4,SSD 512GB,2019,59,Работает
166,235,2023-06-15,Синий экран,Средний,Требуется замена комплектующих,ПК,i3,32,HDD 1TB,2020,16,Требует ремонта
696,235,2024-11-26,Не работает интернет,Средний,Необходима диагностика,ПК,i3,32,HDD 1TB,2020,16,Требует ремонта
776,235,2025-02-14,Не работает интернет,Низкий,Необходима диагностика,ПК,i3,32,HDD 1TB,2020,16,Требует ремонта
981,235,2025-09-07,Неисправность жесткого диска,Средний,Инцидент повторяется регулярно,ПК,i3,32,HDD 1TB,2020,16,Требует ремонта
1845,235,2028-01-19,Проблемы с драйверами,Высокий,Требуется замена комплектующих,ПК,i3,32,HDD 1TB,2020,16,Требует ремонта
167,321,2023-06-16,Проблемы с драйверами,Высокий,Необходима диагностика,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
227,321,2023-08-15,Проблемы с драйверами,Средний,Инцидент повторяется регулярно,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
256,321,2023-09-13,Не загружается ОС,Низкий,Требуется замена комплектующих,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
576,321,2024-07-29,Артефакты на экране,Средний,Необходима диагностика,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
818,321,2025-03-28,Сбой питания,Средний,Проблема выявлена пользователем,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
926,321,2025-07-14,Проблемы с драйверами,Средний,Инцидент повторяется регулярно,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
1042,321,2025-11-07,Не работает интернет,Средний,Проблема выявлена пользователем,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
1303,321,2026-07-26,Не работает интернет,Низкий,Инцидент повторяется регулярно,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
1673,321,2027-07-31,Артефакты на экране,Средний,Проблема выявлена пользователем,ПК,i5,32,SSD 256GB,2016,74,Требует ремонта
